,id,name,overview,first_air_date,popularity,vote_average,vote_count
1439,46671,The Future Diary,"Reality quickly unravels when antisocial Yukiteru is called into a death match against 11 other mentally scarred individuals. Each player has a prophetic device tuned to their personality, giving them control over their future—and the fate of their foes.",2011-10-09,5.2249,7.559,435
1440,39358,Revenge,"When Emily Thorne moves to the Hamptons, everyone wonders about the new girl, but she knows everything about them, including what they did to her family. Years ago, they took everything from her. Now, one by one, she's going to make them pay.",2011-09-21,15.0315,7.558,791
1441,82809,False Identity,"Isabel and Diego, two complete strangers, must assume the identity of a married couple in order to flee the state of Sonora.",2018-10-03,5.9656,7.555,522
1442,2345,Kim Possible,"If there's danger or trouble, Kim Possible is there on the double to save the world from villains... and still make it home in time for cheerleading practice! Luckily, Kim has her sidekick Ron Stoppable and his pet naked mole-rat Rufus by her side.",2002-06-07,12.7926,7.6,526
1443,1615,Chip 'n' Dale Rescue Rangers,"Chip and Dale head a small, eccentric group of animal characters who monitor not only the human world, but the animal community as well, solving mysteries wherever they may be. The ""Rescue Rangers"" take the cases that fall through the cracks.",1989-03-04,8.0649,7.554,518
1444,314,Star Trek: Enterprise,"During the mid-22nd century, a century before Captain Kirk's five-year mission, Jonathan Archer captains the United Earth ship Enterprise during the early years of Starfleet, leading up to the Earth-Romulan War and the formation of the Federation.",2001-09-26,19.8928,7.553,873
1445,484,"Murder, She Wrote",An unassuming mystery writer turned sleuth uses her professional insight to help solve real-life homicide cases.,1984-09-30,33.991,7.6,405
1446,1678,The Golden Girls,"Four Southern Florida seniors share a house, their dreams, and a whole lot of cheesecake. Bright, promiscuous, clueless and hilarious, these lovely, mismatched ladies form the perfect circle of friends.",1985-09-14,14.5299,7.6,360
1447,251,Aqua Teen Hunger Force,"The surreal adventures of three anthropomorphic fast food items: Master Shake, Frylock and Meatwad, and their human nextdoor neighbor, Carl Brutananadilewski.",2000-12-30,11.9917,7.6,224
1448,42503,Deadman Wonderland,"Ganta is the only survivor after a mysterious man in red slaughters a classroom full of teenagers. He's framed for the carnage, sentenced to die, and locked away in the most twisted prison ever built: Deadman Wonderland. And then it gets worse.",2011-04-17,3.6456,7.5,454
1449,14755,She-Ra: Princess of Power,"She-Ra, He-Man's twin sister, is leading a group of freedom fighters known as the Great Rebellion in the hope of freeing their homeworld of Etheria from the tyrannical rule of Hordak and the Evil Horde.",1985-09-09,4.5688,7.5,209
1450,111119,Súbete a mi moto,The Story behind the the iconic boy band Menudo according to the creator and manager of the band,2020-10-09,0.796,7.5,368
1451,67335,Sin senos sí hay paraíso,A young woman born in a mafia-controlled town seeks revenge on those who wrongfully harmed and imprisoned her family.,2016-07-19,14.3116,7.5,2870
1452,79501,Doom Patrol,"The Doom Patrol’s members each suffered horrible accidents that gave them superhuman abilities — but also left them scarred and disfigured. Traumatized and downtrodden, the team found purpose through The Chief, who brought them together to investigate the weirdest phenomena in existence — and to protect Earth from what they find.",2019-02-15,15.6771,7.548,1391
1453,97400,Midnight Mass,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",2021-09-24,5.4681,7.547,1065
1454,16961,Café con Aroma de Mujer,"Café con aroma de mujer is a 1994 Colombian telenovela, produced by then programming company RCN TV on state-owned Canal A. It was written and created by Fernando Gaitán. It was broadcast in several countries throughout Latin America, North America and Europe.",1994-12-30,1.6136,7.5,385
1455,7458,The Cartel,"The Cartel follows ten friends, all of them members of a dangerous drug cartel, whose ambition for power and money will cause them to eventually kill each other. For it is an undeniable truth that, in this business, you always lose.",2008-06-04,4.0757,7.5,588
1456,46880,The Fosters,"Stef Foster, a dedicated police officer, and her partner Lena Adams, a school vice principal, have built a close-knit, loving family with Stef's biological son from a previous marriage, Brandon, and their adopted twins, Mariana and Jesus. Their lives are disrupted in unexpected ways when Lena meets Callie, a hardened teen with an abusive past who has spent her life in and out of foster homes. Lena and Stef welcome Callie and her brother, Jude, into their home thinking it's just for a few weeks, until a more permanent placement can be found. But life has something else in store for the Fosters.",2013-06-03,12.5996,7.5,317
1457,607,The Powerpuff Girls,"The Powerpuff Girls is a animated television series about Blossom, Bubbles, and Buttercup, three kindergarten-aged girls with superpowers, as well as their ""father"", the brainy scientist Professor Utonium, who all live in the fictional city of Townsville, USA. The girls are frequently called upon by the town's childlike and naive mayor to help fight nearby criminals using their powers.",1998-11-18,28.6171,7.546,949
1458,4313,Full House,"After the death of his wife, Danny enlists his best friend and his brother-in-law to help raise his three daughters, D.J., Stephanie, and Michelle.",1987-09-22,15.688,7.544,1062
1459,40293,Da Vinci's Demons,"The series follows the ""untold"" story of Leonardo Da Vinci: the genius during his early years in Renaissance Florence. As a 25-year old artist, inventor, swordsman, lover, dreamer and idealist, he struggles to live within the confines of his own reality and time as he begins to not only see the future, but invent it.",2013-04-12,5.0233,7.543,662
1460,8514,RuPaul's Drag Race,"Join RuPaul, the world's most famous drag queen, as the host, mentor and judge for the ultimate in drag queen competitions. The top drag queens in the U.S. will vie for drag stardom as RuPaul, in full glamazon drag, will reign supreme in all judging and eliminations while helping guide the contestants as they prepare for each challenge.",2009-02-02,29.1177,7.543,258
1461,2407,Dark Angel,Super soldier Max Guevera tries to live a normal life in post-apocalyptic Seattle while eluding capture by government agents from the covert biotech facility she escaped from as a child and searching for her genetically-enhanced brothers and sisters who have dispersed after escape.,2000-10-03,9.2929,7.5,469
1462,46619,Rectify,"After 19 years on Death Row for the rape and murder of his teenage girlfriend, Daniel Holden is going home. His conviction has been vacated due to new DNA evidence. Now he has to return to a world he no longer knows and his reentry into the outside world may be as unforgiving as prison. Daniel is haunted by the past, dogged by the present, and uncertain of the future. As he struggles to adapt to his new life, his homecoming reignites the fears of a small town and threatens to shatter his family’s fragile peace. Daniel’s alleged crime divided a community. Will his freedom tear it in half?",2013-04-22,3.8411,7.5,271
1463,3172,Private Practice,"Having left behind Seattle Grace Hospital, renowned surgeon Addison Forbes Montgomery moves to Los Angeles for sunnier weather and happier possibilities. She reunites with her friends from medical school, joining them at their chic, co-op, Oceanside Wellness Center in Santa Monica.",2007-09-26,14.9121,7.541,338
1464,129959,Kung Fu Panda: The Dragon Knight,"Follow the adventures of Po, who partners up with a no-nonsense English knight named Wandering Blade to find a collection of four powerful weapons before a mysterious pair of weasels do, and save the world from destruction.",2022-07-14,7.6366,7.5,240
1465,120998,Poker Face,"Follow Charlie Cale, a woman with an extraordinary ability to tell when someone is lying, as she hits the road and, at every stop, encounters a new cast of characters and crimes she can't help but solve.",2023-01-26,13.7566,7.5,418
1466,199318,Bad Sisters,"The tight-knit Garvey sisters have always looked out for one another. But when the toxic brother-in-law they all wanted dead actually dies, it turns their lives upside down and tests their bond like nothing before.",2022-08-19,13.8801,7.536,236
1467,128095,Under the Banner of Heaven,A devout detective's faith is tested as he investigates a brutal murder that seems to be connected to an esteemed Utah family's spiral into LDS fundamentalism and their distrust in the government.,2022-04-28,4.2278,7.5,339
1468,102712,Her Mother's Killer,"Nearly 30 years after her mom's murder, a political strategist launches a calculated plan to ruin the Colombian presidential candidate who killed her.",2020-04-13,4.1059,7.5,212
1469,62649,Superstore,"A hilarious workplace comedy about a unique family of employees at a super-sized mega store. From the bright-eyed newbies and the seen-it-all veterans to the clueless summer hires and the in-it-for-life managers, together they hilariously tackle the day-to-day grind of rabid bargain hunters, riot-causing sales and nap-worthy training sessions.",2015-11-30,20.0056,7.5,733
